timestamp,무역수지,price(원/kg),total_value
2020-08-03,1.612903226,67112.0,67113.612903226
2020-08-04,1.612903226,58206.0,58207.612903226
2020-08-05,1.612903226,56769.0,56770.612903226
2020-08-06,1.612903226,54875.0,54876.612903226
2020-08-07,1.612903226,52249.0,52250.612903226
2020-08-08,1.612903226,55307.0,55308.612903226
2020-08-09,1.612903226,0.0,1.612903226
2020-08-10,1.612903226,54115.0,54116.612903226
2020-08-11,1.612903226,53109.0,53110.612903226
2020-08-12,1.612903226,34372.0,34373.612903226
2020-08-13,1.612903226,50157.0,50158.612903226
2020-08-14,1.612903226,55354.0,55355.612903226
2020-08-15,1.612903226,47576.0,47577.612903226
2020-08-16,1.612903226,0.0,1.612903226
2020-08-17,1.612903226,60831.0,60832.612903226
2020-08-18,1.612903226,52787.0,52788.612903226
2020-08-19,1.612903226,49822.0,49823.612903226
2020-08-20,1.612903226,64440.0,64441.612903226
2020-08-21,1.612903226,55528.0,55529.612903226
2020-08-22,1.612903226,52548.0,52549.612903226
2020-08-23,1.612903226,0.0,1.612903226
2020-08-24,1.612903226,54745.0,54746.612903226
2020-08-25,1.612903226,53404.0,53405.612903226
2020-08-26,1.612903226,59572.0,59573.612903226
2020-08-27,1.612903226,41550.0,41551.612903226
2020-08-28,1.612903226,57923.0,57924.612903226
2020-08-29,1.612903226,56404.0,56405.612903226
2020-08-30,1.612903226,0.0,1.612903226
2020-08-31,1.612903226,66042.0,66043.612903226
2020-09-01,3.033333333,63607.0,63610.033333333
2020-09-02,3.033333333,51799.0,51802.033333333
2020-09-03,3.033333333,51504.0,51507.033333333
2020-09-04,3.033333333,61715.0,61718.033333333
2020-09-05,3.033333333,58332.0,58335.033333333
2020-09-06,3.033333333,0.0,3.033333333
2020-09-07,3.033333333,45967.0,45970.033333333
2020-09-08,3.033333333,54987.0,54990.033333333
2020-09-09,3.033333333,62465.0,62468.033333333
2020-09-10,3.033333333,56722.0,56725.033333333
2020-09-11,3.033333333,60671.0,60674.033333333
2020-09-12,3.033333333,57630.0,57633.033333333
2020-09-13,3.033333333,0.0,3.033333333
2020-09-14,3.033333333,62227.0,62230.033333333
2020-09-15,3.033333333,64126.0,64129.033333333
2020-09-16,3.033333333,55111.0,55114.033333333
2020-09-17,3.033333333,53648.0,53651.033333333
2020-09-18,3.033333333,52473.0,52476.033333333
2020-09-19,3.033333333,59112.0,59115.033333333
2020-09-20,3.033333333,0.0,3.033333333
2020-09-21,3.033333333,61927.0,61930.033333333
2020-09-22,3.033333333,55395.0,55398.033333333
2020-09-23,3.033333333,45073.0,45076.033333333
2020-09-24,3.033333333,57906.0,57909.033333333
2020-09-25,3.033333333,44103.0,44106.033333333
2020-09-26,3.033333333,38778.0,38781.033333333
2020-09-27,3.033333333,0.0,3.033333333
2020-09-28,3.033333333,37169.0,37172.033333333
2020-09-29,3.033333333,34425.0,34428.033333333
2020-09-30,3.033333333,31870.0,31873.033333333
2020-10-01,5.096774194,0.0,5.096774194
2020-10-02,5.096774194,0.0,5.096774194
2020-10-03,5.096774194,0.0,5.096774194
2020-10-04,5.096774194,0.0,5.096774194
2020-10-05,5.096774194,21921.0,21926.096774194
2020-10-06,5.096774194,25307.0,25312.096774194
2020-10-07,5.096774194,24792.0,24797.096774194
2020-10-08,5.096774194,25736.0,25741.096774194
2020-10-09,5.096774194,19837.0,19842.096774194
2020-10-10,5.096774194,16186.0,16191.096774194
2020-10-11,5.096774194,0.0,5.096774194
2020-10-12,5.096774194,16811.0,16816.096774194
2020-10-13,5.096774194,12528.0,12533.096774194
2020-10-14,5.096774194,16352.0,16357.096774194
2020-10-15,5.096774194,15225.0,15230.096774194
2020-10-16,5.096774194,12115.0,12120.096774194
2020-10-17,5.096774194,14380.0,14385.096774194
2020-10-18,5.096774194,0.0,5.096774194
2020-10-19,5.096774194,14441.0,14446.096774194
2020-10-20,5.096774194,14960.0,14965.096774194
2020-10-21,5.096774194,13541.0,13546.096774194
2020-10-22,5.096774194,12869.0,12874.096774194
2020-10-23,5.096774194,12455.0,12460.096774194
2020-10-24,5.096774194,12491.0,12496.096774194
2020-10-25,5.096774194,0.0,5.096774194
2020-10-26,5.096774194,13835.0,13840.096774194
2020-10-27,5.096774194,14834.0,14839.096774194
2020-10-28,5.096774194,12698.0,12703.096774194
2020-10-29,5.096774194,12327.0,12332.096774194
2020-10-30,5.096774194,12654.0,12659.096774194
2020-10-31,5.096774194,12389.0,12394.096774194
2020-11-01,106.5666667,0.0,106.5666667
2020-11-02,106.5666667,11496.0,11602.5666667
2020-11-03,106.5666667,11036.0,11142.5666667
2020-11-04,106.5666667,11611.0,11717.5666667
2020-11-05,106.5666667,15110.0,15216.5666667
2020-11-06,106.5666667,16614.0,16720.5666667
2020-11-07,106.5666667,14947.0,15053.5666667
2020-11-08,106.5666667,0.0,106.5666667
2020-11-09,106.5666667,14106.0,14212.5666667
2020-11-10,106.5666667,13215.0,13321.5666667
2020-11-11,106.5666667,12507.0,12613.5666667
2020-11-12,106.5666667,14460.0,14566.5666667
2020-11-13,106.5666667,12910.0,13016.5666667
2020-11-14,106.5666667,14209.0,14315.5666667
2020-11-15,106.5666667,0.0,106.5666667
2020-11-16,106.5666667,14667.0,14773.5666667
2020-11-17,106.5666667,12478.0,12584.5666667
2020-11-18,106.5666667,14414.0,14520.5666667
2020-11-19,106.5666667,13511.0,13617.5666667
2020-11-20,106.5666667,13340.0,13446.5666667
2020-11-21,106.5666667,12172.0,12278.5666667
2020-11-22,106.5666667,0.0,106.5666667
2020-11-23,106.5666667,15188.0,15294.5666667
2020-11-24,106.5666667,16810.0,16916.5666667
2020-11-25,106.5666667,15910.0,16016.5666667
2020-11-26,106.5666667,15666.0,15772.5666667
2020-11-27,106.5666667,14517.0,14623.5666667
2020-11-28,106.5666667,12861.0,12967.5666667
2020-11-29,106.5666667,0.0,106.5666667
2020-11-30,106.5666667,15082.0,15188.5666667
2020-12-01,62.19354839,13343.0,13405.19354839
2020-12-02,62.19354839,13485.0,13547.19354839
2020-12-03,62.19354839,13011.0,13073.19354839
2020-12-04,62.19354839,13297.0,13359.19354839
2020-12-05,62.19354839,12767.0,12829.19354839
2020-12-06,62.19354839,0.0,62.19354839
2020-12-07,62.19354839,13805.0,13867.19354839
2020-12-08,62.19354839,14026.0,14088.19354839
2020-12-09,62.19354839,9582.0,9644.19354839
2020-12-10,62.19354839,10500.0,10562.19354839
2020-12-11,62.19354839,10010.0,10072.19354839
2020-12-12,62.19354839,9594.0,9656.19354839
2020-12-13,62.19354839,0.0,62.19354839
2020-12-14,62.19354839,10506.0,10568.19354839
2020-12-15,62.19354839,10550.0,10612.19354839
2020-12-16,62.19354839,9945.0,10007.19354839
2020-12-17,62.19354839,9084.0,9146.19354839
2020-12-18,62.19354839,10718.0,10780.19354839
2020-12-19,62.19354839,10942.0,11004.19354839
2020-12-20,62.19354839,0.0,62.19354839
2020-12-21,62.19354839,12597.0,12659.19354839
2020-12-22,62.19354839,12410.0,12472.19354839
2020-12-23,62.19354839,12454.0,12516.19354839
2020-12-24,62.19354839,11846.0,11908.19354839
2020-12-25,62.19354839,11335.0,11397.19354839
2020-12-26,62.19354839,10359.0,10421.19354839
2020-12-27,62.19354839,0.0,62.19354839
2020-12-28,62.19354839,10445.0,10507.19354839
2020-12-29,62.19354839,10761.0,10823.19354839
2020-12-30,62.19354839,11555.0,11617.19354839
2020-12-31,62.19354839,10892.0,10954.19354839
2021-01-01,21.5483871,0.0,21.5483871
2021-01-02,21.5483871,0.0,21.5483871
2021-01-03,21.5483871,0.0,21.5483871
2021-01-04,21.5483871,16225.0,16246.5483871
2021-01-05,21.5483871,17940.0,17961.5483871
2021-01-06,21.5483871,17094.0,17115.5483871
2021-01-07,21.5483871,16768.0,16789.5483871
2021-01-08,21.5483871,15031.0,15052.5483871
2021-01-09,21.5483871,15181.0,15202.5483871
2021-01-10,21.5483871,0.0,21.5483871
2021-01-11,21.5483871,18437.0,18458.5483871
2021-01-12,21.5483871,16285.0,16306.5483871
2021-01-13,21.5483871,21312.0,21333.5483871
2021-01-14,21.5483871,20874.0,20895.5483871
2021-01-15,21.5483871,15430.0,15451.5483871
2021-01-16,21.5483871,12907.0,12928.5483871
2021-01-17,21.5483871,0.0,21.5483871
2021-01-18,21.5483871,16725.0,16746.5483871
2021-01-19,21.5483871,17064.0,17085.5483871
2021-01-20,21.5483871,16218.0,16239.5483871
2021-01-21,21.5483871,18040.0,18061.5483871
2021-01-22,21.5483871,14947.0,14968.5483871
2021-01-23,21.5483871,13052.0,13073.5483871
2021-01-24,21.5483871,0.0,21.5483871
2021-01-25,21.5483871,19307.0,19328.5483871
2021-01-26,21.5483871,22519.0,22540.5483871
2021-01-27,21.5483871,18120.0,18141.5483871
2021-01-28,21.5483871,17408.0,17429.5483871
2021-01-29,21.5483871,18392.0,18413.5483871
2021-01-30,21.5483871,18703.0,18724.5483871
2021-01-31,21.5483871,0.0,21.5483871
2021-02-01,3.964285714,24486.0,24489.964285714
2021-02-02,3.964285714,20189.0,20192.964285714
2021-02-03,3.964285714,19893.0,19896.964285714
2021-02-04,3.964285714,20708.0,20711.964285714
2021-02-05,3.964285714,24326.0,24329.964285714
2021-02-06,3.964285714,19204.0,19207.964285714
2021-02-07,3.964285714,0.0,3.964285714
2021-02-08,3.964285714,22091.0,22094.964285714
2021-02-09,3.964285714,19270.0,19273.964285714
2021-02-10,3.964285714,17963.0,17966.964285714
2021-02-11,3.964285714,12961.0,12964.964285714
2021-02-12,3.964285714,0.0,3.964285714
2021-02-13,3.964285714,0.0,3.964285714
2021-02-14,3.964285714,0.0,3.964285714
2021-02-15,3.964285714,29395.0,29398.964285714
2021-02-16,3.964285714,31550.0,31553.964285714
2021-02-17,3.964285714,25644.0,25647.964285714
2021-02-18,3.964285714,22349.0,22352.964285714
2021-02-19,3.964285714,19009.0,19012.964285714
2021-02-20,3.964285714,24347.0,24350.964285714
2021-02-21,3.964285714,0.0,3.964285714
2021-02-22,3.964285714,25096.0,25099.964285714
2021-02-23,3.964285714,19954.0,19957.964285714
2021-02-24,3.964285714,23091.0,23094.964285714
2021-02-25,3.964285714,21880.0,21883.964285714
2021-02-26,3.964285714,21640.0,21643.964285714
2021-02-27,3.964285714,19507.0,19510.964285714
2021-02-28,3.964285714,0.0,3.964285714
2021-03-01,2.225806452,20028.0,20030.225806452
2021-03-02,2.225806452,20173.0,20175.225806452
2021-03-03,2.225806452,27131.0,27133.225806452
2021-03-04,2.225806452,34682.0,34684.225806452
2021-03-05,2.225806452,25683.0,25685.225806452
2021-03-06,2.225806452,22658.0,22660.225806452
2021-03-07,2.225806452,0.0,2.225806452
2021-03-08,2.225806452,22815.0,22817.225806452
2021-03-09,2.225806452,24859.0,24861.225806452
2021-03-10,2.225806452,26663.0,26665.225806452
2021-03-11,2.225806452,23614.0,23616.225806452
2021-03-12,2.225806452,21789.0,21791.225806452
2021-03-13,2.225806452,21249.0,21251.225806452
2021-03-14,2.225806452,0.0,2.225806452
2021-03-15,2.225806452,26116.0,26118.225806452
2021-03-16,2.225806452,27064.0,27066.225806452
2021-03-17,2.225806452,34593.0,34595.225806452
2021-03-18,2.225806452,36663.0,36665.225806452
2021-03-19,2.225806452,36932.0,36934.225806452
2021-03-20,2.225806452,35957.0,35959.225806452
2021-03-21,2.225806452,0.0,2.225806452
2021-03-22,2.225806452,41364.0,41366.225806452
2021-03-23,2.225806452,34851.0,34853.225806452
2021-03-24,2.225806452,37301.0,37303.225806452
2021-03-25,2.225806452,32711.0,32713.225806452
2021-03-26,2.225806452,44645.0,44647.225806452
2021-03-27,2.225806452,46473.0,46475.225806452
2021-03-28,2.225806452,0.0,2.225806452
2021-03-29,2.225806452,54265.0,54267.225806452
2021-03-30,2.225806452,41351.0,41353.225806452
2021-03-31,2.225806452,37672.0,37674.225806452
2021-04-01,-4.366666667,53648.0,53643.633333333
2021-04-02,-4.366666667,26431.0,26426.633333333
2021-04-03,-4.366666667,46443.0,46438.633333333
2021-04-04,-4.366666667,0.0,-4.366666667
2021-04-05,-4.366666667,43478.0,43473.633333333
2021-04-06,-4.366666667,42051.0,42046.633333333
2021-04-07,-4.366666667,48800.0,48795.633333333
2021-04-08,-4.366666667,51464.0,51459.633333333
2021-04-09,-4.366666667,47828.0,47823.633333333
2021-04-10,-4.366666667,52036.0,52031.633333333
2021-04-11,-4.366666667,0.0,-4.366666667
2021-04-12,-4.366666667,48491.0,48486.633333333
2021-04-13,-4.366666667,65253.0,65248.633333333
2021-04-14,-4.366666667,44162.0,44157.633333333
2021-04-15,-4.366666667,52407.0,52402.633333333
2021-04-16,-4.366666667,52629.0,52624.633333333
2021-04-17,-4.366666667,52489.0,52484.633333333
2021-04-18,-4.366666667,0.0,-4.366666667
2021-04-19,-4.366666667,53047.0,53042.633333333
2021-04-20,-4.366666667,49274.0,49269.633333333
2021-04-21,-4.366666667,44934.0,44929.633333333
2021-04-22,-4.366666667,50204.0,50199.633333333
2021-04-23,-4.366666667,46650.0,46645.633333333
2021-04-24,-4.366666667,36220.0,36215.633333333
2021-04-25,-4.366666667,0.0,-4.366666667
2021-04-26,-4.366666667,41383.0,41378.633333333
2021-04-27,-4.366666667,38411.0,38406.633333333
2021-04-28,-4.366666667,54063.0,54058.633333333
2021-04-29,-4.366666667,51269.0,51264.633333333
2021-04-30,-4.366666667,48597.0,48592.633333333
2021-05-01,-1.709677419,37421.0,37419.290322581
2021-05-02,-1.709677419,0.0,-1.709677419
2021-05-03,-1.709677419,53854.0,53852.290322581
2021-05-04,-1.709677419,72268.0,72266.290322581
2021-05-05,-1.709677419,64196.0,64194.290322581
2021-05-06,-1.709677419,78563.0,78561.290322581
2021-05-07,-1.709677419,86640.0,86638.290322581
2021-05-08,-1.709677419,72464.0,72462.290322581
2021-05-09,-1.709677419,0.0,-1.709677419
2021-05-10,-1.709677419,83601.0,83599.290322581
2021-05-11,-1.709677419,89827.0,89825.290322581
2021-05-12,-1.709677419,87749.0,87747.290322581
2021-05-13,-1.709677419,81776.0,81774.290322581
2021-05-14,-1.709677419,74396.0,74394.290322581
2021-05-15,-1.709677419,78119.0,78117.290322581
2021-05-16,-1.709677419,0.0,-1.709677419
2021-05-17,-1.709677419,56653.0,56651.290322581
2021-05-18,-1.709677419,74824.0,74822.290322581
2021-05-19,-1.709677419,76266.0,76264.290322581
2021-05-20,-1.709677419,68971.0,68969.290322581
2021-05-21,-1.709677419,68754.0,68752.290322581
2021-05-22,-1.709677419,61463.0,61461.290322581
2021-05-23,-1.709677419,0.0,-1.709677419
2021-05-24,-1.709677419,68953.0,68951.290322581
2021-05-25,-1.709677419,66117.0,66115.290322581
2021-05-26,-1.709677419,74083.0,74081.290322581
2021-05-27,-1.709677419,64188.0,64186.290322581
2021-05-28,-1.709677419,74852.0,74850.290322581
2021-05-29,-1.709677419,72071.0,72069.290322581
2021-05-30,-1.709677419,0.0,-1.709677419
2021-05-31,-1.709677419,72113.0,72111.290322581
2021-06-01,1.3,53120.0,53121.3
2021-06-02,1.3,75852.0,75853.3
2021-06-03,1.3,59519.0,59520.3
2021-06-04,1.3,49879.0,49880.3
2021-06-05,1.3,64124.0,64125.3
2021-06-06,1.3,0.0,1.3
2021-06-07,1.3,48113.0,48114.3
2021-06-08,1.3,72676.0,72677.3
2021-06-09,1.3,63899.0,63900.3
2021-06-10,1.3,68779.0,68780.3
2021-06-11,1.3,61513.0,61514.3
2021-06-12,1.3,56170.0,56171.3
2021-06-13,1.3,0.0,1.3
2021-06-14,1.3,54926.0,54927.3
2021-06-15,1.3,48344.0,48345.3
2021-06-16,1.3,60571.0,60572.3
2021-06-17,1.3,73487.0,73488.3
2021-06-18,1.3,71736.0,71737.3
2021-06-19,1.3,42933.0,42934.3
2021-06-20,1.3,0.0,1.3
2021-06-21,1.3,50106.0,50107.3
2021-06-22,1.3,57266.0,57267.3
2021-06-23,1.3,58159.0,58160.3
2021-06-24,1.3,70973.0,70974.3
2021-06-25,1.3,53827.0,53828.3
2021-06-26,1.3,68651.0,68652.3
2021-06-27,1.3,0.0,1.3
2021-06-28,1.3,66010.0,66011.3
2021-06-29,1.3,54075.0,54076.3
2021-06-30,1.3,66867.0,66868.3
2021-07-01,1.290322581,60701.0,60702.290322581
2021-07-02,1.290322581,67723.0,67724.290322581
2021-07-03,1.290322581,34181.0,34182.290322581
2021-07-04,1.290322581,0.0,1.290322581
2021-07-05,1.290322581,67650.0,67651.290322581
2021-07-06,1.290322581,57174.0,57175.290322581
2021-07-07,1.290322581,66078.0,66079.290322581
2021-07-08,1.290322581,51929.0,51930.290322581
2021-07-09,1.290322581,64781.0,64782.290322581
2021-07-10,1.290322581,39691.0,39692.290322581
2021-07-11,1.290322581,0.0,1.290322581
2021-07-12,1.290322581,56959.0,56960.290322581
2021-07-13,1.290322581,53460.0,53461.290322581
2021-07-14,1.290322581,63279.0,63280.290322581
2021-07-15,1.290322581,61778.0,61779.290322581
2021-07-16,1.290322581,53836.0,53837.290322581
2021-07-17,1.290322581,46810.0,46811.290322581
2021-07-18,1.290322581,0.0,1.290322581
2021-07-19,1.290322581,64070.0,64071.290322581
2021-07-20,1.290322581,63315.0,63316.290322581
2021-07-21,1.290322581,58051.0,58052.290322581
2021-07-22,1.290322581,61311.0,61312.290322581
2021-07-23,1.290322581,49986.0,49987.290322581
2021-07-24,1.290322581,55815.0,55816.290322581
2021-07-25,1.290322581,0.0,1.290322581
2021-07-26,1.290322581,58732.0,58733.290322581
2021-07-27,1.290322581,47425.0,47426.290322581
2021-07-28,1.290322581,39838.0,39839.290322581
2021-07-29,1.290322581,59677.0,59678.290322581
2021-07-30,1.290322581,45519.0,45520.290322581
2021-07-31,1.290322581,60982.0,60983.290322581
2021-08-01,1.322580645,0.0,1.322580645
2021-08-02,1.322580645,56475.0,56476.322580645
2021-08-03,1.322580645,52832.0,52833.322580645
2021-08-04,1.322580645,59292.0,59293.322580645
2021-08-05,1.322580645,70317.0,70318.322580645
2021-08-06,1.322580645,34896.0,34897.322580645
2021-08-07,1.322580645,0.0,1.322580645
2021-08-08,1.322580645,0.0,1.322580645
2021-08-09,1.322580645,71522.0,71523.322580645
2021-08-10,1.322580645,65466.0,65467.322580645
2021-08-11,1.322580645,63415.0,63416.322580645
2021-08-12,1.322580645,51450.0,51451.322580645
2021-08-13,1.322580645,40777.0,40778.322580645
2021-08-14,1.322580645,59513.0,59514.322580645
2021-08-15,1.322580645,0.0,1.322580645
2021-08-16,1.322580645,59510.0,59511.322580645
2021-08-17,1.322580645,49017.0,49018.322580645
2021-08-18,1.322580645,68328.0,68329.322580645
2021-08-19,1.322580645,64282.0,64283.322580645
2021-08-20,1.322580645,69406.0,69407.322580645
2021-08-21,1.322580645,51912.0,51913.322580645
2021-08-22,1.322580645,0.0,1.322580645
2021-08-23,1.322580645,66445.0,66446.322580645
2021-08-24,1.322580645,64398.0,64399.322580645
2021-08-25,1.322580645,57677.0,57678.322580645
2021-08-26,1.322580645,63100.0,63101.322580645
2021-08-27,1.322580645,63962.0,63963.322580645
2021-08-28,1.322580645,59743.0,59744.322580645
2021-08-29,1.322580645,0.0,1.322580645
2021-08-30,1.322580645,56521.0,56522.322580645
2021-08-31,1.322580645,62812.0,62813.322580645
2021-09-01,2.4,61025.0,61027.4
2021-09-02,2.4,62479.0,62481.4
2021-09-03,2.4,60290.0,60292.4
2021-09-04,2.4,51282.0,51284.4
2021-09-05,2.4,0.0,2.4
2021-09-06,2.4,51027.0,51029.4
2021-09-07,2.4,64930.0,64932.4
2021-09-08,2.4,63381.0,63383.4
2021-09-09,2.4,44067.0,44069.4
2021-09-10,2.4,46551.0,46553.4
2021-09-11,2.4,46065.0,46067.4
2021-09-12,2.4,0.0,2.4
2021-09-13,2.4,47946.0,47948.4
2021-09-14,2.4,42645.0,42647.4
2021-09-15,2.4,39646.0,39648.4
2021-09-16,2.4,44409.0,44411.4
2021-09-17,2.4,39433.0,39435.4
2021-09-18,2.4,37576.0,37578.4
2021-09-19,2.4,0.0,2.4
2021-09-20,2.4,0.0,2.4
2021-09-21,2.4,0.0,2.4
2021-09-22,2.4,0.0,2.4
2021-09-23,2.4,0.0,2.4
2021-09-24,2.4,50899.0,50901.4
2021-09-25,2.4,48818.0,48820.4
2021-09-26,2.4,0.0,2.4
2021-09-27,2.4,39795.0,39797.4
2021-09-28,2.4,41391.0,41393.4
2021-09-29,2.4,35678.0,35680.4
2021-09-30,2.4,38092.0,38094.4
2021-10-01,2.967741935,19287.0,19289.967741935
2021-10-02,2.967741935,20886.0,20888.967741935
2021-10-03,2.967741935,0.0,2.967741935
2021-10-04,2.967741935,24749.0,24751.967741935
2021-10-05,2.967741935,28654.0,28656.967741935
2021-10-06,2.967741935,21189.0,21191.967741935
2021-10-07,2.967741935,22310.0,22312.967741935
2021-10-08,2.967741935,21698.0,21700.967741935
2021-10-09,2.967741935,19375.0,19377.967741935
2021-10-10,2.967741935,0.0,2.967741935
2021-10-11,2.967741935,17738.0,17740.967741935
2021-10-12,2.967741935,20260.0,20262.967741935
2021-10-13,2.967741935,22047.0,22049.967741935
2021-10-14,2.967741935,19566.0,19568.967741935
2021-10-15,2.967741935,24865.0,24867.967741935
2021-10-16,2.967741935,22269.0,22271.967741935
2021-10-17,2.967741935,0.0,2.967741935
2021-10-18,2.967741935,19514.0,19516.967741935
2021-10-19,2.967741935,17227.0,17229.967741935
2021-10-20,2.967741935,16173.0,16175.967741935
2021-10-21,2.967741935,15019.0,15021.967741935
2021-10-22,2.967741935,17300.0,17302.967741935
2021-10-23,2.967741935,17595.0,17597.967741935
2021-10-24,2.967741935,0.0,2.967741935
2021-10-25,2.967741935,17849.0,17851.967741935
2021-10-26,2.967741935,16964.0,16966.967741935
2021-10-27,2.967741935,16106.0,16108.967741935
2021-10-28,2.967741935,15287.0,15289.967741935
2021-10-29,2.967741935,15617.0,15619.967741935
2021-10-30,2.967741935,16210.0,16212.967741935
2021-10-31,2.967741935,0.0,2.967741935
2021-11-01,102.4,15911.0,16013.4
2021-11-02,102.4,15743.0,15845.4
2021-11-03,102.4,15054.0,15156.4
2021-11-04,102.4,14758.0,14860.4
2021-11-05,102.4,15904.0,16006.4
2021-11-06,102.4,15290.0,15392.4
2021-11-07,102.4,0.0,102.4
2021-11-08,102.4,16273.0,16375.4
2021-11-09,102.4,14060.0,14162.4
2021-11-10,102.4,15148.0,15250.4
2021-11-11,102.4,17887.0,17989.4
2021-11-12,102.4,21649.0,21751.4
2021-11-13,102.4,19465.0,19567.4
2021-11-14,102.4,0.0,102.4
2021-11-15,102.4,16838.0,16940.4
2021-11-16,102.4,18891.0,18993.4
2021-11-17,102.4,16929.0,17031.4
2021-11-18,102.4,16784.0,16886.4
2021-11-19,102.4,17954.0,18056.4
2021-11-20,102.4,16571.0,16673.4
2021-11-21,102.4,0.0,102.4
2021-11-22,102.4,12993.0,13095.4
2021-11-23,102.4,13936.0,14038.4
2021-11-24,102.4,11642.0,11744.4
2021-11-25,102.4,15439.0,15541.4
2021-11-26,102.4,19170.0,19272.4
2021-11-27,102.4,16792.0,16894.4
2021-11-28,102.4,0.0,102.4
2021-11-29,102.4,16745.0,16847.4
2021-11-30,102.4,16759.0,16861.4
2021-12-01,70.0,16026.0,16096.0
2021-12-02,70.0,15560.0,15630.0
2021-12-03,70.0,16438.0,16508.0
2021-12-04,70.0,15956.0,16026.0
2021-12-05,70.0,0.0,70.0
2021-12-06,70.0,13490.0,13560.0
2021-12-07,70.0,19779.0,19849.0
2021-12-08,70.0,19454.0,19524.0
2021-12-09,70.0,19108.0,19178.0
2021-12-10,70.0,17178.0,17248.0
2021-12-11,70.0,16966.0,17036.0
2021-12-12,70.0,0.0,70.0
2021-12-13,70.0,15020.0,15090.0
2021-12-14,70.0,17110.0,17180.0
2021-12-15,70.0,16634.0,16704.0
2021-12-16,70.0,18159.0,18229.0
2021-12-17,70.0,17535.0,17605.0
2021-12-18,70.0,18527.0,18597.0
2021-12-19,70.0,0.0,70.0
2021-12-20,70.0,18554.0,18624.0
2021-12-21,70.0,20300.0,20370.0
2021-12-22,70.0,15717.0,15787.0
2021-12-23,70.0,22315.0,22385.0
2021-12-24,70.0,19120.0,19190.0
2021-12-25,70.0,16427.0,16497.0
2021-12-26,70.0,0.0,70.0
2021-12-27,70.0,17317.0,17387.0
2021-12-28,70.0,18020.0,18090.0
2021-12-29,70.0,18485.0,18555.0
2021-12-30,70.0,17673.0,17743.0
2021-12-31,70.0,18002.0,18072.0
2022-01-01,9.483870968,0.0,9.483870968
2022-01-02,9.483870968,0.0,9.483870968
2022-01-03,9.483870968,22609.0,22618.483870968
2022-01-04,9.483870968,20230.0,20239.483870968
2022-01-05,9.483870968,20940.0,20949.483870968
2022-01-06,9.483870968,20318.0,20327.483870968
2022-01-07,9.483870968,18554.0,18563.483870968
2022-01-08,9.483870968,22689.0,22698.483870968
2022-01-09,9.483870968,0.0,9.483870968
2022-01-10,9.483870968,23656.0,23665.483870968
2022-01-11,9.483870968,21164.0,21173.483870968
2022-01-12,9.483870968,19749.0,19758.483870968
2022-01-13,9.483870968,22760.0,22769.483870968
2022-01-14,9.483870968,23330.0,23339.483870968
2022-01-15,9.483870968,22912.0,22921.483870968
2022-01-16,9.483870968,0.0,9.483870968
2022-01-17,9.483870968,25087.0,25096.483870968
2022-01-18,9.483870968,25389.0,25398.483870968
2022-01-19,9.483870968,27207.0,27216.483870968
2022-01-20,9.483870968,27682.0,27691.483870968
2022-01-21,9.483870968,31455.0,31464.483870968
2022-01-22,9.483870968,31596.0,31605.483870968
2022-01-23,9.483870968,0.0,9.483870968
2022-01-24,9.483870968,32678.0,32687.483870968
2022-01-25,9.483870968,26872.0,26881.483870968
2022-01-26,9.483870968,28421.0,28430.483870968
2022-01-27,9.483870968,32041.0,32050.483870968
2022-01-28,9.483870968,31269.0,31278.483870968
2022-01-29,9.483870968,27506.0,27515.483870968
2022-01-30,9.483870968,21140.0,21149.483870968
2022-01-31,9.483870968,0.0,9.483870968
2022-02-01,-0.964285714,0.0,-0.964285714
2022-02-02,-0.964285714,0.0,-0.964285714
2022-02-03,-0.964285714,0.0,-0.964285714
2022-02-04,-0.964285714,33376.0,33375.035714286
2022-02-05,-0.964285714,26005.0,26004.035714286
2022-02-06,-0.964285714,0.0,-0.964285714
2022-02-07,-0.964285714,23007.0,23006.035714286
2022-02-08,-0.964285714,22900.0,22899.035714286
2022-02-09,-0.964285714,24104.0,24103.035714286
2022-02-10,-0.964285714,21256.0,21255.035714286
2022-02-11,-0.964285714,20851.0,20850.035714286
2022-02-12,-0.964285714,20285.0,20284.035714286
2022-02-13,-0.964285714,0.0,-0.964285714
2022-02-14,-0.964285714,24438.0,24437.035714286
2022-02-15,-0.964285714,27016.0,27015.035714286
2022-02-16,-0.964285714,30021.0,30020.035714286
2022-02-17,-0.964285714,27639.0,27638.035714286
2022-02-18,-0.964285714,25139.0,25138.035714286
2022-02-19,-0.964285714,30136.0,30135.035714286
2022-02-20,-0.964285714,0.0,-0.964285714
2022-02-21,-0.964285714,33598.0,33597.035714286
2022-02-22,-0.964285714,33948.0,33947.035714286
2022-02-23,-0.964285714,39288.0,39287.035714286
2022-02-24,-0.964285714,38881.0,38880.035714286
2022-02-25,-0.964285714,38012.0,38011.035714286
2022-02-26,-0.964285714,39562.0,39561.035714286
2022-02-27,-0.964285714,0.0,-0.964285714
2022-02-28,-0.964285714,35295.0,35294.035714286
2022-03-01,0.0967741935,38685.0,38685.0967741935
2022-03-02,0.0967741935,34123.0,34123.0967741935
2022-03-03,0.0967741935,42135.0,42135.0967741935
2022-03-04,0.0967741935,36515.0,36515.0967741935
2022-03-05,0.0967741935,38867.0,38867.0967741935
2022-03-06,0.0967741935,0.0,0.0967741935
