timestamp,무역수지
2022-01-15,9.483870968
2022-01-16,9.483870968
2022-01-17,9.483870968
2022-01-18,9.483870968
2022-01-19,9.483870968
2022-01-20,9.483870968
2022-01-21,9.483870968
2022-01-22,9.483870968
2022-01-23,9.483870968
2022-01-24,9.483870968
2022-01-25,9.483870968
2022-01-26,9.483870968
2022-01-27,9.483870968
2022-01-28,9.483870968
2022-01-29,9.483870968
2022-01-30,9.483870968
2022-01-31,9.483870968
2022-02-01,-0.964285714
2022-02-02,-0.964285714
2022-02-03,-0.964285714
2022-02-04,-0.964285714
2022-02-05,-0.964285714
2022-02-06,-0.964285714
2022-02-07,-0.964285714
2022-02-08,-0.964285714
2022-02-09,-0.964285714
2022-02-10,-0.964285714
2022-02-11,-0.964285714
2022-02-12,-0.964285714
2022-02-13,-0.964285714
2022-02-14,-0.964285714
2022-02-15,-0.964285714
2022-02-16,-0.964285714
2022-02-17,-0.964285714
2022-02-18,-0.964285714
2022-02-19,-0.964285714
2022-02-20,-0.964285714
2022-02-21,-0.964285714
2022-02-22,-0.964285714
2022-02-23,-0.964285714
2022-02-24,-0.964285714
2022-02-25,-0.964285714
2022-02-26,-0.964285714
2022-02-27,-0.964285714
2022-02-28,-0.964285714
2022-03-01,0.0967741935
2022-03-02,0.0967741935
2022-03-03,0.0967741935
2022-03-04,0.0967741935
2022-03-05,0.0967741935
2022-03-06,0.0967741935
2022-03-07,0.0967741935
2022-03-08,0.0967741935
2022-03-09,0.0967741935
2022-03-10,0.0967741935
2022-03-11,0.0967741935
2022-03-12,0.0967741935
2022-03-13,0.0967741935
2022-03-14,0.0967741935
2022-03-15,0.0967741935
2022-03-16,0.0967741935
2022-03-17,0.0967741935
2022-03-18,0.0967741935
2022-03-19,0.0967741935
2022-03-20,0.0967741935
2022-03-21,0.0967741935
2022-03-22,0.0967741935
2022-03-23,0.0967741935
2022-03-24,0.0967741935
2022-03-25,0.0967741935
2022-03-26,0.0967741935
2022-03-27,0.0967741935
2022-03-28,0.0967741935
2022-03-29,0.0967741935
2022-03-30,0.0967741935
2022-03-31,0.0967741935
2022-04-01,0.0333333333
2022-04-02,0.0333333333
2022-04-03,0.0333333333
2022-04-04,0.0333333333
2022-04-05,0.0333333333
2022-04-06,0.0333333333
2022-04-07,0.0333333333
2022-04-08,0.0333333333
2022-04-09,0.0333333333
2022-04-10,0.0333333333
2022-04-11,0.0333333333
2022-04-12,0.0333333333
2022-04-13,0.0333333333
2022-04-14,0.0333333333
2022-04-15,0.0333333333
2022-04-16,0.0333333333
2022-04-17,0.0333333333
2022-04-18,0.0333333333
2022-04-19,0.0333333333
2022-04-20,0.0333333333
2022-04-21,0.0333333333
2022-04-22,0.0333333333
2022-04-23,0.0333333333
2022-04-24,0.0333333333
2022-04-25,0.0333333333
2022-04-26,0.0333333333
2022-04-27,0.0333333333
2022-04-28,0.0333333333
2022-04-29,0.0333333333
2022-04-30,0.0333333333
2022-05-01,0.290322581
2022-05-02,0.290322581
2022-05-03,0.290322581
2022-05-04,0.290322581
2022-05-05,0.290322581
2022-05-06,0.290322581
2022-05-07,0.290322581
2022-05-08,0.290322581
2022-05-09,0.290322581
2022-05-10,0.290322581
2022-05-11,0.290322581
2022-05-12,0.290322581
2022-05-13,0.290322581
2022-05-14,0.290322581
2022-05-15,0.290322581
2022-05-16,0.290322581
2022-05-17,0.290322581
2022-05-18,0.290322581
2022-05-19,0.290322581
2022-05-20,0.290322581
2022-05-21,0.290322581
2022-05-22,0.290322581
2022-05-23,0.290322581
2022-05-24,0.290322581
2022-05-25,0.290322581
2022-05-26,0.290322581
2022-05-27,0.290322581
2022-05-28,0.290322581
2022-05-29,0.290322581
2022-05-30,0.290322581
2022-05-31,0.290322581
2022-06-01,0.733333333
2022-06-02,0.733333333
2022-06-03,0.733333333
2022-06-04,0.733333333
2022-06-05,0.733333333
2022-06-06,0.733333333
2022-06-07,0.733333333
2022-06-08,0.733333333
2022-06-09,0.733333333
2022-06-10,0.733333333
2022-06-11,0.733333333
2022-06-12,0.733333333
2022-06-13,0.733333333
2022-06-14,0.733333333
2022-06-15,0.733333333
2022-06-16,0.733333333
2022-06-17,0.733333333
2022-06-18,0.733333333
2022-06-19,0.733333333
2022-06-20,0.733333333
2022-06-21,0.733333333
2022-06-22,0.733333333
2022-06-23,0.733333333
2022-06-24,0.733333333
2022-06-25,0.733333333
2022-06-26,0.733333333
2022-06-27,0.733333333
2022-06-28,0.733333333
2022-06-29,0.733333333
2022-06-30,0.733333333
2022-07-01,1.967741935
2022-07-02,1.967741935
2022-07-03,1.967741935
2022-07-04,1.967741935
2022-07-05,1.967741935
2022-07-06,1.967741935
2022-07-07,1.967741935
2022-07-08,1.967741935
2022-07-09,1.967741935
2022-07-10,1.967741935
2022-07-11,1.967741935
2022-07-12,1.967741935
2022-07-13,1.967741935
2022-07-14,1.967741935
2022-07-15,1.967741935
2022-07-16,1.967741935
2022-07-17,1.967741935
2022-07-18,1.967741935
2022-07-19,1.967741935
2022-07-20,1.967741935
2022-07-21,1.967741935
2022-07-22,1.967741935
2022-07-23,1.967741935
2022-07-24,1.967741935
2022-07-25,1.967741935
2022-07-26,1.967741935
2022-07-27,1.967741935
2022-07-28,1.967741935
2022-07-29,1.967741935
2022-07-30,1.967741935
2022-07-31,1.967741935
2022-08-01,1.741935484
2022-08-02,1.741935484
2022-08-03,1.741935484
2022-08-04,1.741935484
2022-08-05,1.741935484
2022-08-06,1.741935484
2022-08-07,1.741935484
2022-08-08,1.741935484
2022-08-09,1.741935484
2022-08-10,1.741935484
2022-08-11,1.741935484
2022-08-12,1.741935484
2022-08-13,1.741935484
2022-08-14,1.741935484
2022-08-15,1.741935484
2022-08-16,1.741935484
2022-08-17,1.741935484
2022-08-18,1.741935484
2022-08-19,1.741935484
2022-08-20,1.741935484
2022-08-21,1.741935484
2022-08-22,1.741935484
2022-08-23,1.741935484
2022-08-24,1.741935484
2022-08-25,1.741935484
2022-08-26,1.741935484
2022-08-27,1.741935484
2022-08-28,1.741935484
2022-08-29,1.741935484
2022-08-30,1.741935484
2022-08-31,1.741935484
2022-09-01,1.233333333
2022-09-02,1.233333333
2022-09-03,1.233333333
2022-09-04,1.233333333
2022-09-05,1.233333333
2022-09-06,1.233333333
2022-09-07,1.233333333
2022-09-08,1.233333333
2022-09-09,1.233333333
2022-09-10,1.233333333
2022-09-11,1.233333333
2022-09-12,1.233333333
2022-09-13,1.233333333
2022-09-14,1.233333333
2022-09-15,1.233333333
2022-09-16,1.233333333
2022-09-17,1.233333333
2022-09-18,1.233333333
2022-09-19,1.233333333
2022-09-20,1.233333333
2022-09-21,1.233333333
2022-09-22,1.233333333
2022-09-23,1.233333333
2022-09-24,1.233333333
2022-09-25,1.233333333
2022-09-26,1.233333333
2022-09-27,1.233333333
2022-09-28,1.233333333
2022-09-29,1.233333333
2022-09-30,1.233333333
2022-10-01,3.806451613
2022-10-02,3.806451613
2022-10-03,3.806451613
2022-10-04,3.806451613
2022-10-05,3.806451613
2022-10-06,3.806451613
2022-10-07,3.806451613
2022-10-08,3.806451613
2022-10-09,3.806451613
2022-10-10,3.806451613
2022-10-11,3.806451613
2022-10-12,3.806451613
2022-10-13,3.806451613
2022-10-14,3.806451613
2022-10-15,3.806451613
2022-10-16,3.806451613
2022-10-17,3.806451613
2022-10-18,3.806451613
2022-10-19,3.806451613
2022-10-20,3.806451613
2022-10-21,3.806451613
2022-10-22,3.806451613
2022-10-23,3.806451613
2022-10-24,3.806451613
2022-10-25,3.806451613
2022-10-26,3.806451613
2022-10-27,3.806451613
2022-10-28,3.806451613
2022-10-29,3.806451613
2022-10-30,3.806451613
2022-10-31,3.806451613
2022-11-01,46.86666667
2022-11-02,46.86666667
2022-11-03,46.86666667
2022-11-04,46.86666667
2022-11-05,46.86666667
2022-11-06,46.86666667
2022-11-07,46.86666667
2022-11-08,46.86666667
2022-11-09,46.86666667
2022-11-10,46.86666667
2022-11-11,46.86666667
2022-11-12,46.86666667
2022-11-13,46.86666667
2022-11-14,46.86666667
2022-11-15,46.86666667
2022-11-16,46.86666667
2022-11-17,46.86666667
2022-11-18,46.86666667
2022-11-19,46.86666667
2022-11-20,46.86666667
2022-11-21,46.86666667
2022-11-22,46.86666667
2022-11-23,46.86666667
2022-11-24,46.86666667
2022-11-25,46.86666667
2022-11-26,46.86666667
2022-11-27,46.86666667
2022-11-28,46.86666667
2022-11-29,46.86666667
2022-11-30,46.86666667
2022-12-01,44.32258065
2022-12-02,44.32258065
2022-12-03,44.32258065
2022-12-04,44.32258065
2022-12-05,44.32258065
2022-12-06,44.32258065
2022-12-07,44.32258065
2022-12-08,44.32258065
2022-12-09,44.32258065
2022-12-10,44.32258065
2022-12-11,44.32258065
2022-12-12,44.32258065
2022-12-13,44.32258065
2022-12-14,44.32258065
2022-12-15,44.32258065
2022-12-16,44.32258065
2022-12-17,44.32258065
2022-12-18,44.32258065
2022-12-19,44.32258065
2022-12-20,44.32258065
2022-12-21,44.32258065
2022-12-22,44.32258065
2022-12-23,44.32258065
2022-12-24,44.32258065
2022-12-25,44.32258065
2022-12-26,44.32258065
2022-12-27,44.32258065
2022-12-28,44.32258065
2022-12-29,44.32258065
2022-12-30,44.32258065
2022-12-31,44.32258065
2023-01-01,8.677419355
2023-01-02,8.677419355
2023-01-03,8.677419355
2023-01-04,8.677419355
2023-01-05,8.677419355
2023-01-06,8.677419355
2023-01-07,8.677419355
2023-01-08,8.677419355
2023-01-09,8.677419355
2023-01-10,8.677419355
2023-01-11,8.677419355
2023-01-12,8.677419355
2023-01-13,8.677419355
2023-01-14,8.677419355
2023-01-15,8.677419355
2023-01-16,8.677419355
2023-01-17,8.677419355
2023-01-18,8.677419355
2023-01-19,8.677419355
2023-01-20,8.677419355
2023-01-21,8.677419355
2023-01-22,8.677419355
2023-01-23,8.677419355
2023-01-24,8.677419355
2023-01-25,8.677419355
2023-01-26,8.677419355
2023-01-27,8.677419355
2023-01-28,8.677419355
2023-01-29,8.677419355
2023-01-30,8.677419355
2023-01-31,8.677419355
2023-02-01,-2.064516129
2023-02-02,-2.064516129
2023-02-03,-2.064516129
2023-02-04,-2.064516129
2023-02-05,-2.064516129
2023-02-06,-2.064516129
2023-02-07,-2.064516129
2023-02-08,-2.064516129
2023-02-09,-2.064516129
2023-02-10,-2.064516129
2023-02-11,-2.064516129
2023-02-12,-2.064516129
2023-02-13,-2.064516129
2023-02-14,-2.064516129
2023-02-15,-2.064516129
2023-02-16,-2.064516129
2023-02-17,-2.064516129
2023-02-18,-2.064516129
2023-02-19,-2.064516129
2023-02-20,-2.064516129
2023-02-21,-2.064516129
2023-02-22,-2.064516129
2023-02-23,-2.064516129
2023-02-24,-2.064516129
2023-02-25,-2.064516129
2023-02-26,-2.064516129
2023-02-27,-2.064516129
2023-02-28,-2.064516129
2023-03-01,-2.064516129
2023-03-02,-2.064516129
2023-03-03,-2.064516129
